Message,Label,Score
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
opo weh,LABEL_0,0.9989252686500549
c f b a c dog,LABEL_0,0.9963053464889526
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
start ac no connection,LABEL_0,0.9966993927955627
opo weh,LABEL_0,0.9989252686500549
sorry i can t talk right now,LABEL_0,0.99925297498703
bby rinduu,LABEL_0,0.999018669128418
ussd,LABEL_0,0.9986409544944763
aloh g dh nie,LABEL_0,0.9990208148956299
ussd,LABEL_0,0.9986409544944763
faham x,LABEL_0,0.9988539218902588
ank dk mkn nsi greng dlm mimpi td ag,LABEL_0,0.9978146553039551
ယေကျာ်းမိန်းမကိုဖုန်းခေါ်အုံးလေ,LABEL_0,0.9979516863822937
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
call siapa,LABEL_0,0.9988765120506287
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
let s chat on whatsapp it s a fast simple and secure app we can use to message and call each other for free get it at url,LABEL_0,0.9644541144371033
pls unblock tiktok,LABEL_0,0.9989749193191528
ussd,LABEL_0,0.9986409544944763
chat with me on whatsapp it lets us message privately and share photos videos and more url,LABEL_0,0.9770042300224304
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
gsm communication with control panel restored jun h,LABEL_0,0.6421383023262024
okay i come but late,LABEL_0,0.9992825388908386
ussd,LABEL_0,0.9986409544944763
u stay dgn sapa,LABEL_0,0.999174177646637
selamat malam sayang tidur nyenyak yaa,LABEL_0,0.9982627034187317
imei e b efbcd e b dfb bc b bbb b c ddfd d f d c e d e c d a e dbf aa d ed b bfa b,LABEL_0,0.9106149077415466
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
balik cepat hari nk hujan ni,LABEL_0,0.9974762797355652
我还会这样想,LABEL_0,0.9894880056381226
ussd,LABEL_0,0.9986409544944763
sy ta slh kan awk klau awk na benci sy tak nak contact sy da lepas ni da sy mintak maaf klau hadir sy dlm idup awk buat idup awk beban insallah sy ada rezeki lepas ni sy ta janji tpi sy cuba tolong bayar balik duit yg awk keluar utk sy dgn ank spnjg awk dgn sy,LABEL_0,0.9978747367858887
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ac e add f d d a fb ad eeb ff c c e mi,LABEL_0,0.994786262512207
,LABEL_0,0.996321439743042
h h g g i m lucas ada bagi freee creedit ada senang boleh cari kami expired whatsapp,LABEL_0,0.9991708993911743
bilik server ctm msn temperature standard normal deg c alarm,LABEL_1,0.9812186360359192
ooooo,LABEL_0,0.9985654950141907
af bdog,LABEL_0,0.9988479614257812
alat dengar anda digunakan oleh kad sim lain kedudukan ialah mcc mnc cell lac,LABEL_0,0.9989135265350342
mega giveaway tanpa deposit free kredit khas utk member terpilih sahaja pm amoi kami rebut skrg sebelum terlepas whatsapp,LABEL_0,0.9948950409889221
ma pun tak nak jadikan adik terman,LABEL_0,0.9978952407836914
your credit has been added by phone total added rm your new balance rm,LABEL_1,0.5805940628051758
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
amoi sini company goldenbet apa kabar sudah bossku lama dah tak try spin mari jackpot free game bonusgame menanti anda web goldenbet com,LABEL_1,0.5477045178413391
dear blood donor greetings from bccm tuaran parish please to inform you that our next blood donation campaign will be held on nd june sunday at st floor city mall from am to pm your participation would be highly appreciated tq,LABEL_1,0.8461039662361145
your refund request is in progress you will receive a notification once it s sent to your issuing bank for processing,LABEL_1,0.8279736638069153
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
jaga diri mu baik baik ya umairah,LABEL_0,0.9987157583236694
ussd,LABEL_0,0.9986409544944763
imei bdf c bb d b ab ba ca d a d d b e f d be a b b cde ca f f c cb d cd c f a a ce b fc,LABEL_0,0.9761658310890198
ussd,LABEL_0,0.9986409544944763
opo weh,LABEL_0,0.9989252686500549
imsi,LABEL_0,0.9981454610824585
ok tk kisah man jnji ada krja,LABEL_0,0.9991016387939453
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
imei e b efbcd e b dfb bc b bbb b c ddfd d f d c e d e c d a e dbf aa d ed b bfa b,LABEL_0,0.9106149077415466
ussd,LABEL_0,0.9986409544944763
go back home first,LABEL_0,0.9987803101539612
ussd,LABEL_0,0.9986409544944763
pese ko awo bo duk sain nga apih kacik tu,LABEL_0,0.9988328814506531
,LABEL_0,0.996321439743042
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
chat with me on whatsapp it lets us message privately and share photos videos and more url,LABEL_0,0.9770042300224304
ok jaga diri molek jgn susoh² hati ada masa kita lepak skali,LABEL_0,0.9987868666648865
gsm communication with control panel restored jun h,LABEL_0,0.6421383023262024
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
pin ab referral code h sent,LABEL_0,0.9698731303215027
ussd,LABEL_0,0.9986409544944763
chat with me on whatsapp it lets us message privately and share photos videos and more url,LABEL_0,0.9770042300224304
kak saya cl kak knp tak jawap,LABEL_0,0.9990059733390808
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ok jaga diri molek jgn susoh² hati ada masa kita lepak skali,LABEL_0,0.9987868666648865
call from monna agent hhgg n w bon s sl t free exp whatsapp whatsapp,LABEL_0,0.9988808035850525
ussd,LABEL_0,0.9986409544944763
happy birthday mummy chellow enjoy your day don t be sad i m here for you in any situation trust me love you miss you,LABEL_0,0.9988414645195007
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ok syg nk tdo blh,LABEL_0,0.9990222454071045
bie,LABEL_0,0.9990062117576599
url,LABEL_0,0.9988653659820557
ussd,LABEL_0,0.9986409544944763
一个比一个还行,LABEL_0,0.9521436095237732
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
hhgg free rm nly sl t want claim sile cari kamii whatsapp o o,LABEL_0,0.9991388320922852
ussd,LABEL_0,0.9986409544944763
happy birthday ungku semoga pnjg umur sorry aku tk join tadi,LABEL_0,0.9987012147903442
aabg tak mahu lagi melukai syg biarlah abg derita allah saja yg tahu tapi takdir allah saja yg tahu demi allah abg tak mahu berpisah,LABEL_0,0.9984636306762695
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
malam boss i adik ady boleh hantar location kat i esok hantar barang ada whatsapp,LABEL_0,0.9990754127502441
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
and my number,LABEL_0,0.9989773035049438
ussd,LABEL_0,0.9986409544944763
bai ayah,LABEL_0,0.9987736344337463
imei e b efbcd e b dfb bc b bbb b c ddfd d f d c e d e c d a e dbf aa d ed b bfa b,LABEL_0,0.9106149077415466
vglwravmkl,LABEL_0,0.9983616471290588
chat with me on whatsapp it lets us message privately and share photos videos and more url,LABEL_0,0.9770042300224304
ussd,LABEL_0,0.9986409544944763
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx stop sms reply stop b ns,LABEL_1,0.7294918298721313
terima kasih alis,LABEL_0,0.9987678527832031
ussd,LABEL_0,0.9986409544944763
url,LABEL_0,0.9988653659820557
ba ko tidur diluar sja,LABEL_0,0.9990252256393433
url,LABEL_0,0.9988653659820557
sms from lily h h g g n w bon s sl t giff fr e expired dete whatsapp,LABEL_0,0.9990487694740295
ba ko tidur diluar sja,LABEL_0,0.9990252256393433
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
hampir bln mas buat aku mcm ni,LABEL_0,0.9990033507347107
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
url,LABEL_0,0.9988653659820557
arming with keyswitch your alarm site area sst jun h,LABEL_0,0.9978464841842651
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
url,LABEL_0,0.9988653659820557
ussd,LABEL_0,0.9986409544944763
dear blood donor greetings from bccm tuaran parish please to inform you that our next blood donation campaign will be held on nd june sunday at st floor city mall from am to pm your participation would be highly appreciated tq,LABEL_1,0.8461039662361145
chat with me on whatsapp it lets us message privately and share photos videos and more url,LABEL_0,0.9770042300224304
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
h g i m j kami kasi fr expired bila senang boleh cari kami bt gaming new game wsp,LABEL_0,0.998688280582428
ussd,LABEL_0,0.9986409544944763
opo weh,LABEL_0,0.9989252686500549
aku ndai ba rumah pnjai tuk safiq nyau stress meda d ya agi ka bgulai ngau d tpi d ngga baka tuk kasih ya ya ukai urg ditu ang kenya ngga urg didek safiq udah arap tdik kitai sma tin dok kebun tapi d melarikan diri,LABEL_0,0.9980993866920471
url,LABEL_0,0.9988653659820557
gsm communication with control panel restored jun h,LABEL_0,0.6421383023262024
\ \ ♤yf sv myr æ–° myr 舊 total 總 支錢 款 sgd æ–° sgd 舊 balance,LABEL_0,0.9622565507888794
yee laa,LABEL_0,0.9991297125816345
log lampu tk nyala,LABEL_0,0.9986429810523987
ussd,LABEL_0,0.9986409544944763
you no answer meru go margaya,LABEL_0,0.9991421699523926
aloh g dh nie,LABEL_0,0.9990208148956299
pin ab referral code h sent,LABEL_0,0.9698731303215027
imei e b efbcd e b dfb bc b bbb b c ddfd d f d c e d e c d a e dbf aa d ed b bfa b,LABEL_0,0.9106149077415466
luv u,LABEL_0,0.9990975856781006
your credit has been added by phone total added rm your new balance rm,LABEL_1,0.5805940628051758
ussd,LABEL_0,0.9986409544944763
,LABEL_0,0.996321439743042
hhgg free rm nly sl t want claim sile cari kamii whatsapp o o,LABEL_0,0.9991388320922852
bilik server ctm msn temperature standard normal deg c alarm,LABEL_1,0.9812186360359192
buat aku macam ni,LABEL_0,0.9988400340080261
ussd,LABEL_0,0.9986409544944763
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx stop sms reply stop x wij,LABEL_1,0.980042040348053
ussd,LABEL_0,0.9986409544944763
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx want out reply stop ae nqf,LABEL_0,0.9510514140129089
,LABEL_0,0.996321439743042
ussd,LABEL_0,0.9986409544944763
pkl lebiq doh esok ah,LABEL_0,0.9990296363830566
awak call saya,LABEL_0,0.999112069606781
salam sayang aku ni mcm mana c nana ada kurang sudah,LABEL_0,0.998228132724762
ussd,LABEL_0,0.9986409544944763
atu pinjam fon kwan klu ada hal nk ckp,LABEL_0,0.998507559299469
salam sayang aku ni mcm mana c nana ada kurang sudah,LABEL_0,0.998228132724762
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
itheke kaprom unge kitteh iruthey message or call varre kudathu puriyethaaa,LABEL_0,0.9985577464103699
ussd,LABEL_0,0.9986409544944763
she was really so stubborn u see youself lah pa,LABEL_0,0.9992377758026123
and that day ur msg all i gt read after i turn off blue tick thn i read tq,LABEL_0,0.9992617964744568
ussd,LABEL_0,0.9986409544944763
helmet wawa di mbak ktk balit,LABEL_0,0.9988771080970764
sister bonding totally diff with our bonding our bonding more love and beatifull but as i said you locked i cannot come inside,LABEL_0,0.9989179372787476
imsi,LABEL_0,0.9981454610824585
nk,LABEL_0,0.997542142868042
ba ko tidur diluar sja,LABEL_0,0.9990252256393433
mak mai serian mlm pg,LABEL_0,0.9985260367393494
chat with me on whatsapp it lets us message privately and share photos videos and more url,LABEL_0,0.9770042300224304
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
gsm communication with control panel restored jun h,LABEL_0,0.6421383023262024
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
ac a c fc fd a b f c b eeec c b mi,LABEL_0,0.9860725402832031
pin ab referral code h sent,LABEL_0,0.9698731303215027
your credit has been added by phone total added rm your new balance rm,LABEL_1,0.5805940628051758
jangan rosakkan diri bukan tkdk jalan lain adaa laniee kita perlukan masaa syg sentiasa doaakan yg terbaik utk biy syg maafkn segalaa salah silap biy syg tkpenah pendam sikit pon syg cumaa nk yg trbaik jaa utk biy,LABEL_0,0.9973604083061218
tak meluattt bby takut sayang jadi malas dgn bby jaa,LABEL_0,0.9989218711853027
tidur sdh sendiri kah,LABEL_0,0.9990154504776001
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
tgu dmo sapa tdo oyt dh awl lbh dh,LABEL_0,0.9990741014480591
ussd,LABEL_0,0.9986409544944763
salam din poksu ni fon su skrin pecah ni pakai fon nek su dokleh wsp mtk tlg epi din anto buleh su ada cash su kije dgn edemi anto budok sek skrg tlg din,LABEL_0,0.9985613226890564
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
tak meluattt bby takut sayang jadi malas dgn bby jaa,LABEL_0,0.9989218711853027
ussd,LABEL_0,0.9986409544944763
salam din poksu ni fon su skrin pecah ni pakai fon nek su dokleh wsp mtk tlg epi din anto buleh su ada cash su kije dgn edemi anto budok sek skrg tlg din,LABEL_0,0.9985613226890564
ok jaga diri molek jgn susoh² hati ada masa kita lepak skali,LABEL_0,0.9987868666648865
ussd,LABEL_0,0.9986409544944763
ac b b a eecfa a eeec b a baa mi,LABEL_0,0.9983890056610107
imsi,LABEL_0,0.9981454610824585
ac b b a eecfa a eeec b a baa mi,LABEL_0,0.9983890056610107
ussd,LABEL_0,0.9986409544944763
bos ni nmor wasap saye phone ni saye budak indonesia,LABEL_0,0.9987955093383789
ussd,LABEL_0,0.9986409544944763
reg req v t f bc f e f bbece b ebde c a fd d c c e f r,LABEL_0,0.9845118522644043
ussd,LABEL_0,0.9986409544944763
owhh yeke xpelah kalau camtu esok hana tgk botol tu kalau berkenan hana amik lah,LABEL_0,0.9988154172897339
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
aku tinggalkan pp tu untuk kau,LABEL_0,0.9982258677482605
e t wlcm u max m u p gggg on,LABEL_0,0.9988762736320496
ussd,LABEL_0,0.9986409544944763
sikiram,LABEL_0,0.9983127117156982
dear blood donor greetings from bccm tuaran parish please to inform you that our next blood donation campaign will be held on nd june sunday at st floor city mall from am to pm your participation would be highly appreciated tq,LABEL_1,0.8461039662361145
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
chat with me on whatsapp it lets us message privately and share photos videos and more url,LABEL_0,0.9770042300224304
ba ko tidur diluar sja,LABEL_0,0.9990252256393433
ussd,LABEL_0,0.9986409544944763
amoi sini company goldenbet apa kabar sudah bossku lama dah tak try spin mari jackpot free game bonusgame menanti anda web goldenbet com,LABEL_1,0.5477045178413391
bilik server ctm msn temperature standard normal deg c alarm,LABEL_1,0.9812186360359192
ussd,LABEL_0,0.9986409544944763
selamat mlm syggg papa i love you isteri mayah syggku,LABEL_0,0.9990405440330505
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
gsm communication with control panel restored jun h,LABEL_0,0.6421383023262024
awk niey mmg tak fham bahasa kn,LABEL_0,0.9989666938781738
aamiin,LABEL_0,0.9990342855453491
imei e b efbcd e b dfb bc b bbb b c ddfd d f d c e d e c d a e dbf aa d ed b bfa b,LABEL_0,0.9106149077415466
oooo,LABEL_0,0.9988717436790466
ussd,LABEL_0,0.9986409544944763
ac a c a dc ca caeb eed cb mi,LABEL_0,0.995418906211853
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
vc lagi,LABEL_0,0.9988338351249695
ussd,LABEL_0,0.9986409544944763
bgsa ktrunan sawan gila bbi mmg mcm to lh prgai bbto hdop pun sial ape xde ape lgi duit hdop mnpu mcm to lh hdop pun x berkat mcm to lh,LABEL_0,0.9980252981185913
ussd,LABEL_0,0.9986409544944763
pin referral code sent,LABEL_1,0.5300248861312866
ok lah itu ja yang aku ungkap,LABEL_0,0.9990052580833435
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
walton olvio l,LABEL_0,0.9986383318901062
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ac b ba f fd c f b eec ec e this sms is used to activate your mi service,LABEL_1,0.9490694999694824
pin ab referral code h sent,LABEL_0,0.9698731303215027
ussd,LABEL_0,0.9986409544944763
tak meluattt bby takut sayang jadi malas dgn bby jaa,LABEL_0,0.9989218711853027
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
chat with me on whatsapp it lets us message privately and share photos videos and more url,LABEL_0,0.9770042300224304
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
pls,LABEL_0,0.9988589286804199
上 whatsapp 对话 使用此快速 简便且安全的应用免费发消息和进行通话 下载 url,LABEL_0,0.8938903212547302
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
enne true reason nga athaan sollanum,LABEL_0,0.9989651441574097
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
your credit has been added by phone total added rm your new balance rm,LABEL_1,0.5805940628051758
reg req v t f bc f e f bbece b ebde c a fd d c c e f r,LABEL_0,0.9845118522644043
ussd,LABEL_0,0.9986409544944763
hmm ok just jgn lamak gilak,LABEL_0,0.9992594122886658
kakaotalk hgaaabiwalxutmgaaaaaajeabwaaadmzmtg nqaa,LABEL_0,0.9984686970710754
uu g akyxb y verjn q lrshosrownsjenw,LABEL_0,0.9988163709640503
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
chat with me on whatsapp it lets us message privately and share photos videos and more url,LABEL_0,0.9770042300224304
ussd,LABEL_0,0.9986409544944763
gsm communication with control panel restored jun h,LABEL_0,0.6421383023262024
ba ko tidur diluar sja,LABEL_0,0.9990252256393433
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
sampai tahap ibu ayah nak jumpe kau,LABEL_0,0.9985963702201843
let s use meet to video chat url,LABEL_0,0.9990321397781372
aq chet org lain pun tidak ok lhh ndk apa lhh aq ambik sbgai pengajaran aq btw aq sedar diri onsoi² ko di sna am,LABEL_0,0.9984293580055237
dear blood donor greetings from bccm tuaran parish please to inform you that our next blood donation campaign will be held on nd june sunday at st floor city mall from am to pm your participation would be highly appreciated tq,LABEL_1,0.8461039662361145
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
betul ka nk kwin,LABEL_0,0.9986225366592407
tirak please call me back ok,LABEL_0,0.9991282820701599
neng,LABEL_0,0.9987345337867737
don t disturb me please get lost,LABEL_0,0.9990859031677246
abawdeybez,LABEL_0,0.9988924860954285
ussd,LABEL_0,0.9986409544944763
pin ab referral code h sent,LABEL_0,0.9698731303215027
imsi,LABEL_0,0.9981454610824585
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx to opt out reply stop awpzwf,LABEL_0,0.5743837356567383
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
knp kau nk reportkan ke,LABEL_0,0.9978189468383789
let s have a call on whatsapp it lets us make secure video and audio calls to any device url,LABEL_0,0.9975495934486389
imei e b efbcd e b dfb bc b bbb b c ddfd d f d c e d e c d a e dbf aa d ed b bfa b,LABEL_0,0.9106149077415466
credit percuma tunggu anda mari claim pm jana skrg ws,LABEL_0,0.9970648884773254
ussd,LABEL_0,0.9986409544944763
activation code,LABEL_0,0.9772710204124451
ussd,LABEL_0,0.9986409544944763
bilik server ctm msn temperature standard normal deg c alarm,LABEL_1,0.9812186360359192
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
on off mood pesawad tu balik,LABEL_0,0.9988478422164917
mudah i m interested in your ad on mudah corner unit partly furnish ayuman gombak uiam tmn melawati setapak please share more details with me,LABEL_0,0.9980377554893494
mari bersembang di whatsapp ia cepat mudah dan selamat untuk membuat panggilan dan menghantar mesej secara percuma dapatkannya di url,LABEL_0,0.9981903433799744
yyowwkmxkr \,LABEL_0,0.998748779296875
esok ade exam ke,LABEL_0,0.9986416697502136
syg tido dulu taw gudnite iloveyou muahh,LABEL_0,0.9990555644035339
tak meluattt bby takut sayang jadi malas dgn bby jaa,LABEL_0,0.9989218711853027
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
hello,LABEL_0,0.998429000377655
chat with me on whatsapp it lets us message privately and share photos videos and more url,LABEL_0,0.9770042300224304
တံခါးတွေသေချာပိတ်အိပ်မက်လှလှမက်ပါစေ,LABEL_0,0.9979516863822937
ussd,LABEL_0,0.9986409544944763
copy kk mpt b s a c b s a c b s a c a gt,LABEL_0,0.7706230282783508
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx stop sms reply stop a xj,LABEL_1,0.9830228686332703
end ac sample no connection,LABEL_0,0.9757336974143982
reg req v t f bc f e f bbece b ebde c a fd d c c e f r,LABEL_0,0.9845118522644043
gsm communication with control panel restored jun h,LABEL_0,0.6421383023262024
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
belum lagi pak abu,LABEL_0,0.9987383484840393
ba ko tidur diluar sja,LABEL_0,0.9990252256393433
your credit has been added by phone total added rm your new balance rm,LABEL_1,0.5805940628051758
ok jaga diri molek jgn susoh² hati ada masa kita lepak skali,LABEL_0,0.9987868666648865
f ee b f dog,LABEL_0,0.999038577079773
imsi,LABEL_0,0.9981454610824585
imsi,LABEL_0,0.9981454610824585
aku da kenal kau alis,LABEL_0,0.9990959167480469
dear blood donor greetings from bccm tuaran parish please to inform you that our next blood donation campaign will be held on nd june sunday at st floor city mall from am to pm your participation would be highly appreciated tq,LABEL_1,0.8461039662361145
imsi,LABEL_0,0.9981454610824585
草你妈,LABEL_0,0.9962848424911499
pin ab referral code h sent,LABEL_0,0.9698731303215027
and don t make me angry and tension,LABEL_0,0.9991877675056458
saya dalam perjalanan,LABEL_0,0.9982591271400452
mau seleep tapi call tu mau mati sudah mau call balik lah mau teman dia tu lagi tidul lebiuuuumore baby encem sayang tu,LABEL_0,0.998519241809845
ok jaga diri molek jgn susoh² hati ada masa kita lepak skali,LABEL_0,0.9987868666648865
pe,LABEL_0,0.9987444877624512
monkey syarikat jujur dan reputasi tinggi sudah beroperasi tahun laburlah di tempat yang betul semua produk kuat bagi sila hubungi kami,LABEL_0,0.995154857635498
乱了 我,LABEL_0,0.9959675073623657
pe,LABEL_0,0.9987444877624512
fr rm dah masuk d kla m now new cus c sh u v ent open afb x neg ld kla m want out reply stop g esfc,LABEL_0,0.9979349374771118
yaa oke mama kakak try,LABEL_0,0.9990494847297668
saya dalam perjalanan,LABEL_0,0.9982591271400452
sms from lily h h g g n w bon s sl t giff fr e expired dete whatsapp,LABEL_0,0.9990487694740295
lms alarm jun trh ss c normal current value c,LABEL_0,0.9912523627281189
bbggoo x jack i m special for you free voucher free wlc jom jom whatsapp whatsapp,LABEL_0,0.855212390422821
chat with me on whatsapp it lets us message privately and share photos videos and more url,LABEL_0,0.9770042300224304
imsi,LABEL_0,0.9981454610824585
gsm communication with control panel restored jun h,LABEL_0,0.6421383023262024
benda yg ni la saya nak tanya,LABEL_0,0.9990228414535522
okey,LABEL_0,0.9988275170326233
bx 您被选了 ycchong 恭喜您获得 次免费旋转 存rm 就解锁 bx my dot com,LABEL_0,0.6272150874137878
bbggoo x jack i m special for you free voucher free wlc jom jom whatsapp whatsapp,LABEL_0,0.855212390422821
mlm ni mama bgthu along nak dok rmh adik x tahu brapa lama esok adik ambik mama kucing mcm mna siapa yg nak bgi mkn along kta dia x blh sb kja mama kta azira yg bgi mkn kucing tkut kucing x mahu mkn memberongon masa mama masuk wad dulu bersedih mama pesan dkt adam jaga rmh opah nak dok rmh pak usu,LABEL_0,0.997739315032959
oeiyb hr portal,LABEL_0,0.9990401864051819
ac dada b da f d eee e a mi,LABEL_0,0.9990764856338501
lms alarm jun trh ss c normal current value c,LABEL_0,0.9912523627281189
ba ko tidur diluar sja,LABEL_0,0.9990252256393433
esok takyah beli sarapan nnti bg je duit sarapan tu kat adik,LABEL_0,0.9985668063163757
kjap love sy p meronda dlu,LABEL_0,0.9988056421279907
da ckp jgan ggu sye da kn knpe tak fham lagi,LABEL_0,0.999004065990448
sini company goldenbet apa kabar bosku jom try game casino mari mana tau boleh ong besar free percuma dn bnyk bns lainya web goldenbet com,LABEL_0,0.5122431516647339
untuk anda,LABEL_0,0.9990948438644409
ussd,LABEL_0,0.9986409544944763
x apa lh x nk pn saje nk wsap kut knl,LABEL_0,0.9988136291503906
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx stop sms reply stop mi er jl,LABEL_0,0.9463598132133484
yes i say what also no use but i know i never done anything wrong to you before this i know how i explain also no use youncan continue live your life without me but i will continue to go after you until one day you choose me or new lover,LABEL_0,0.9988560676574707
if u need me to clarify apa gik,LABEL_0,0.9992658495903015
your credit has been added by phone total added rm your new balance rm,LABEL_1,0.5805940628051758
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx to opt out reply stop vdcgd,LABEL_0,0.540285050868988
dgn peranai mg mcm x layk baik bkn nk kte tua mikir paka otk jngn pkai emosi mg x buke mg mg cri pasa kluarge mg keluarge aku hbis thu tkx dh kite mg pikir r,LABEL_0,0.9981911778450012
dear blood donor greetings from bccm tuaran parish please to inform you that our next blood donation campaign will be held on nd june sunday at st floor city mall from am to pm your participation would be highly appreciated tq,LABEL_1,0.8461039662361145
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx stop sms reply stop yv dj,LABEL_1,0.8799865245819092
