Message,Label,Score
0#502162065792853#60163471557,LABEL_1,0.9933391213417053
0#502161042834415#+601153752031,LABEL_1,0.9943161606788635
0#502161046920128#+601158600701,LABEL_1,0.9952235817909241
780f04ee9776b8f7dog_,LABEL_1,0.9824586510658264
0#502161046920128#+601116533452,LABEL_1,0.9945875406265259
2025/06/14 05:47:45>(bilik server ctm msn) temperature standard->normal 25.90deg'c (alarm),LABEL_1,0.9959673881530762
243�scc_air_sat�scc_at_12012_18a_rh.hihi�6/15/2025 10:45:25.705 am�true�3f assem,LABEL_1,0.9956390857696533
0#502161042834415#01156540760,LABEL_1,0.9938216209411621
ok,LABEL_0,0.9989491105079651
0#502162065792853#60143683576,LABEL_1,0.9932863116264343
0#502161046920128#01156540760,LABEL_1,0.9944842457771301
0#502161042834415#+601116533452,LABEL_1,0.9941489696502686
0#502161046920128#01115290117,LABEL_1,0.9944475889205933
your credit has been added by 0177173373. total added:rm 500. your new balance:rm545.1778,LABEL_1,0.9961093068122864
1#502161030672942#167056784,LABEL_1,0.9937102794647217
0#502162065792853#+601158600701,LABEL_1,0.994877815246582
temn bb tido,LABEL_0,0.999029278755188
0#502161046920128#60163471557,LABEL_1,0.9940642714500427
0#502161042834415#167056784,LABEL_1,0.9935722351074219
0#502162065792853#+601153752031,LABEL_1,0.9941674470901489
01582542022 (50) pin: ab990022 referral code: h 17899 sent: 16/06 00:02,LABEL_1,0.9968921542167664
pe,LABEL_0,0.9987444877624512
0#502161046920128#167056784,LABEL_1,0.9941084384918213
imsi=502161045660959&uid=6f34b24857889895e027f4831a6ec245&t=2&tl=1gx643,LABEL_1,0.9961127638816833
0#502161042834415#60163471557,LABEL_1,0.9934584498405457
0#502161042834415#+60107754923,LABEL_1,0.9940491914749146
(428081) gzewekdpdr,LABEL_1,0.6114508509635925
you have 2 missed call(2)  j..k8  fr66 rm.10 r3d pa0  j01n n0w!dapatkan rm  10 j8k.jb5.mx  stop sms? reply stop. 0a15xj;,LABEL_1,0.996877908706665
0#502162065792853#01115290117,LABEL_1,0.9938521385192871
0#502161046920128#+60107754923,LABEL_1,0.9945489764213562
0#502161042834415#60143683576,LABEL_1,0.9934728741645813
wyn8: 登录有惊喜「50个无法拒绝的理由」您的免费奖金已提高到rm50(仅限今日)立即前往wyn8my{dot}com领取!,LABEL_1,0.9872052669525146
0#502161046920128#60143683576,LABEL_1,0.9939776659011841
mai lah sni gilak,LABEL_0,0.9991390705108643
i don't want negative energy,LABEL_0,0.9990766048431396
10 year bo,LABEL_0,0.9987484216690063
0#502162064593483#01156540760,LABEL_1,0.9937353730201721
အင်းအင်း,LABEL_0,0.9979516863822937
1#502162063186979#+601153752031,LABEL_1,0.9944257736206055
0#502161042834415#01115290117,LABEL_1,0.99396151304245
https://i.lf360.co/batterysaver,LABEL_1,0.9939456582069397
keje ape sayangg,LABEL_0,0.998397171497345
0#502161042834415#+601158600701,LABEL_1,0.9949104189872742
saya dalam perjalanan,LABEL_0,0.9982591271400452
0#502161042834415#+601153752031,LABEL_1,0.9943161606788635
gsm communication with control panel restored 16 jun 0h03,LABEL_1,0.9958720803260803
aku sakit sangat,LABEL_0,0.9980878233909607
0#502161042834415#169450213,LABEL_1,0.9943796992301941
0#502161046920128#+601153752031,LABEL_1,0.9947208166122437
0#502161042834415#+601116533452,LABEL_1,0.9941489696502686
0#502162065792853#01156540760,LABEL_1,0.9937973022460938
0#502161042834415#01156540760,LABEL_1,0.9938216209411621
oii,LABEL_0,0.9986327290534973
0#502161046920128#01115290117,LABEL_1,0.9944475889205933
jom ibu nk tido yer.,LABEL_0,0.9991082549095154
0#502161046920128#+601116533452,LABEL_1,0.9945875406265259
hai aisa,LABEL_0,0.9988375306129456
0#502161046920128#+601158600701,LABEL_1,0.9952235817909241
0#502162065792853#+601116533452,LABEL_1,0.9939355254173279
tggu.,LABEL_0,0.999026894569397
0#502161046920128#01156540760,LABEL_1,0.9944842457771301
0#502162065792853#60163471557,LABEL_1,0.9933391213417053
"wyn8: you have 239 free spins. only rm50 deposit, claim now! visit wyn8my{dot}com to claim!",LABEL_1,0.9963210821151733
0#502161046920128#167056784,LABEL_1,0.9941084384918213
0#502162063418773#167056784,LABEL_1,0.9936829805374146
0#502162065792853#60143683576,LABEL_1,0.9932863116264343
1#502161030672942#60163471557,LABEL_1,0.9937365055084229
"sini company goldenbet99,apa kabar bosku?jom try game casino mari, mana tau boleh ong besar free3 percuma dn  bnyk bns lainya  web: goldenbet99 .com",LABEL_1,0.9342085719108582
bawa benang hitam sama putih esok...jangan lupa...tolong saya ikat..,LABEL_0,0.9989180564880371
0#502161042834415#167056784,LABEL_1,0.9935722351074219
dont later on sell it and make money on it,LABEL_0,0.9991193413734436
0#502161042834415#+60107754923,LABEL_1,0.9940491914749146
0#502162065792853#167056784,LABEL_1,0.9933338761329651
0#502161042834415#60163471557,LABEL_1,0.9934584498405457
0#502162065792853#+60107754923,LABEL_1,0.9939925074577332
alooo esok org try cari masaa oki?,LABEL_0,0.9990569949150085
,LABEL_0,0.996321439743042
hahaha home d,LABEL_0,0.9991044402122498
0#502162065792853#01115290117,LABEL_1,0.9938521385192871
0#502162065792853#+601116533452,LABEL_1,0.9939355254173279
0#502162065792853#+601158600701,LABEL_1,0.994877815246582
0#502161046920128#60163471557,LABEL_1,0.9940642714500427
0#502161046920128#+60107754923,LABEL_1,0.9945489764213562
,LABEL_0,0.996321439743042
0#502161042834415#01115290117,LABEL_1,0.99396151304245
0#502161046920128#60143683576,LABEL_1,0.9939776659011841
eh silap,LABEL_0,0.9990503191947937
imsi=502162058896188&uid=b8955b2f9e1726a4e12e0e82bc0f5a2b&t=2&tl=16zhaf,LABEL_1,0.9952492713928223
0#502161042834415#60143683576,LABEL_1,0.9934728741645813
"https://maps.apple.com/?ll=1.32006,103.84447&q=location",LABEL_1,0.9957784414291382
0#502162065792853#+601153752031,LABEL_1,0.9941674470901489
0#502161042834415#+601158600701,LABEL_1,0.9949104189872742
0#502161042834415#+601153752031,LABEL_1,0.9943161606788635
sayang boleh ke call is kejap ke,LABEL_0,0.9987406134605408
ac/5b37a1a8315798a38d4234ba160e7657:684eef10217a4c1d/8:用于激活小米服务,LABEL_1,0.9957568049430847
0#502162064593483#167056784,LABEL_1,0.9933911561965942
1#502161046123768#60163471557,LABEL_1,0.9935166835784912
umi x leh call sebab x de conection,LABEL_0,0.9990761280059814
0#502162065792853#167056784,LABEL_1,0.9933338761329651
"lms alarm: 16-jun-2025 00:04:28, trh ss305 c, overrange, current value: 25.04 ?c",LABEL_1,0.9962538480758667
fmcs sms system healthy,LABEL_0,0.6973745226860046
0#502161046920128#+601153752031,LABEL_1,0.9947208166122437
0#502162065792853#60163471557,LABEL_1,0.9933391213417053
0#502162065792853#01156540760,LABEL_1,0.9937973022460938
0#502161046920128#+601158600701,LABEL_1,0.9952235817909241
0#502161042834415#169450213,LABEL_1,0.9943796992301941
imsi=502162058896188&uid=b8955b2f9e1726a4e12e0e82bc0f5a2b&t=2&tl=16zhaf,LABEL_1,0.9952492713928223
okay,LABEL_0,0.9989277720451355
"wyn8: 您有 239 次免费旋转。 仅需存款 rm50,即可领取! 立即访问wyn8my{dot}com领取!",LABEL_1,0.968438982963562
1#502162063186979#01115290117,LABEL_1,0.994049072265625
0#502161046920128#01115290117,LABEL_1,0.9944475889205933
(azpes) hr portal: 587296,LABEL_1,0.9818644523620605
qr0853,LABEL_1,0.980603039264679
0#502162065792853#+60107754923,LABEL_1,0.9939925074577332
0#502161046920128#+601116533452,LABEL_1,0.9945875406265259
0#502161046920128#01156540760,LABEL_1,0.9944842457771301
0#502161042834415#167056784,LABEL_1,0.9935722351074219
0#502162065792853#+601158600701,LABEL_1,0.994877815246582
0#502162065792853#+601153752031,LABEL_1,0.9941674470901489
0#502161042834415#+601116533452,LABEL_1,0.9941489696502686
01582542022 (50) pin: ab990022 referral code: h 17899 sent: 16/06 00:02,LABEL_1,0.9968921542167664
0#502161042834415#01156540760,LABEL_1,0.9938216209411621
syg knp ni,LABEL_0,0.9988775849342346
busy ya,LABEL_0,0.9990665316581726
gsm communication with control panel restored 16 jun 0h03,LABEL_1,0.9958720803260803
0#502161042834415#60163471557,LABEL_1,0.9934584498405457
0#502162065792853#60143683576,LABEL_1,0.9932863116264343
gudnite,LABEL_0,0.9988264441490173
0#502161046920128#167056784,LABEL_1,0.9941084384918213
fr66 rm 50 dah masuk 1d! kla1m now!new cus 80% c4sh2u 3v.ent open!  afb x 0neg0ld kla1m: 016 - 367 6116  stop sms? reply stop. jgtcify;,LABEL_1,0.9974349141120911
mestila ada,LABEL_0,0.9987350106239319
bbggoo3 x jack  i'm special for you #free voucher++ #free wlc +++  jom jom whatsapp whatsapp 0 1 4 2 9 9 3 6 8 2 0 1 0 7 1 1 7 3 8 9,LABEL_1,0.9592120051383972
0#502161046920128#60163471557,LABEL_1,0.9940642714500427
0#502162065792853#+601116533452,LABEL_1,0.9939355254173279
0#502161046920128#+60107754923,LABEL_1,0.9945489764213562
sales is good,LABEL_0,0.9984845519065857
my800273227 (50.2) pin: ab003355 referral code: h 17899 sent: 16/06 00:04,LABEL_1,0.9970993995666504
ac/f773af05e023687605fa187f3dd329a6:684eef12a90967e0/8:this sms is used to activate your mi service,LABEL_1,0.9971824884414673
https://i.lf360.co/batterysaver,LABEL_1,0.9939456582069397
0#502161042834415#+60107754923,LABEL_1,0.9940491914749146
25o616 ooo4 (1) bft1511 18/o6 *mpt 37o9=2b  gt=6 tt=6 o16232711o,LABEL_1,0.9950433969497681
1#502161030672942#+60107754923,LABEL_1,0.9942941069602966
0#502161041685993#167056784,LABEL_1,0.9934751391410828
alarm cancelled s/room burgoguad area 1 16 jun 0h05,LABEL_1,0.9944887161254883
"lms alarm: 16-jun-2025 00:04:30, trh ss305 c, overrange, current value: 25.04 ?c",LABEL_1,0.9963556528091431
0#502162065792853#01115290117,LABEL_1,0.9938521385192871
your credit has been added by 0177173373. total added:rm 500. your new balance:rm545.1778,LABEL_1,0.9961093068122864
0#502161041685993#167056784,LABEL_1,0.9934751391410828
kau dmn,LABEL_0,0.9990216493606567
imei 997a0e428eba789d2779dfbf85db8d2c15dbdf19343e3078586a4ec5e305436dceea242b69c35b929043e939f2e4d20db07af4e9e65928cf4001f1adc289ebcc,LABEL_0,0.9979159235954285
0#502162065792853#01156540760,LABEL_1,0.9937973022460938
if i can get your permition i want to jilat your buityfull pussy ok wa babe now ,LABEL_0,0.9992256164550781
0#502162065792853#167056784,LABEL_1,0.9933338761329651
"dear blood donor, greetings from bccm tuaran parish . please to inform you that our next blood donation campaign will be held on 22nd june 2025 (sunday) at 1st floor city mall from 10am to 5pm. your participation would be highly appreciated. tq",LABEL_1,0.9316019415855408
hantar kod ini untuk mengesahkan nombor telefon anda dengan google. jangan edit mesej ini. (uqebazl2ulqo),LABEL_0,0.9984353184700012
"lms alarm: 16-jun-2025 00:04:28, trh ss305 c, overrange, current value: 25.04 ?c",LABEL_1,0.9962538480758667
2025/06/14 05:47:45>(bilik server ctm msn) temperature standard->normal 25.90deg'c (alarm),LABEL_1,0.9959673881530762
243�scc_air_sat�scc_at_12012_18a_rh.hihi�6/15/2025 10:45:25.705 am�true�3f assem,LABEL_1,0.9956390857696533
gudnite umie sory mlm ni tido lambat nk study tapi x jadi buat math je,LABEL_0,0.9988822340965271
0#502162065792853#60163471557,LABEL_1,0.9933391213417053
0#502162065792853#+60107754923,LABEL_1,0.9939925074577332
the answer selected is b xqjfjhk,LABEL_0,0.9675009846687317
you have 2 missed call(2)  j..k8  fr66 rm.10 r3d pa0  j01n n0w!dapatkan rm  10 j8k.jb5.mx  stop sms? reply stop. 37yv0dj;,LABEL_1,0.9969446063041687
"sini company goldenbet99,apa kabar bosku?jom try game casino mari, mana tau boleh ong besar free3 percuma dn  bnyk bns lainya  web: goldenbet99 .com",LABEL_1,0.9342085719108582
hmmmm,LABEL_0,0.9986962676048279
don't justify,LABEL_0,0.9986818432807922
rm0 zus coffee: welcome to zus coffee! your 4 digits verification code is 4089. enjoy!,LABEL_1,0.9969899654388428
haa ?,LABEL_0,0.999115526676178
ac/c2e874a3c766018ae1ea33706c931366:684eed89da6e7e46/8:mi,LABEL_1,0.995862603187561
kat mana,LABEL_0,0.9986999034881592
ကြားရတဲ့သတင်းတွေမကောင်းလို့ အားလုံးကိုစိတ်ပူလို့ ဖုန်းဆက်မိတာပါ စိတ်မကောင်းဘူးပဲ ဒါနောက်ဆုံးပဲ ဖြစ်မှာပါ နှုတ်ဆက်ပါတယ် good bye,LABEL_0,0.995439350605011
send this code to verify your phone number with google. do not edit this message. (b0jiav9goho8),LABEL_1,0.989726722240448
duit mana bro?,LABEL_0,0.9990724325180054
beratt ke keje tuu,LABEL_0,0.9987012147903442
1#502162063186979#169450213,LABEL_1,0.9942129254341125
1#502161048584910#+601158600701,LABEL_1,0.9950376152992249
jp me foward,LABEL_0,0.9991720914840698
0#502162064593483#60163471557,LABEL_1,0.9933192729949951
lepas tu ws ckp apa? blk terus nk kemas² n tdo... apa maksudnya tu?,LABEL_0,0.9989331364631653
kakaotalk hgaaabiwap7utmgaaaaaajeabwaaadcxote5mwaa,LABEL_0,0.9972358345985413
blkg syg sakit,LABEL_0,0.9987951517105103
salah saya sbb dgr cakap orang,LABEL_0,0.9984866380691528
"please syg, please syg  unblock abg please.",LABEL_0,0.9990585446357727
reg-req?v=3;t=bca35743f1a69dc05648ff49e893f3382aca7d6fe7cf575e8d2ee3c482254abc;r=1172394769,LABEL_1,0.994674563407898
"sini company goldenbet99,apa kabar bosku?jom try game casino mari, mana tau boleh ong besar free3 percuma dn  bnyk bns lainya  web: goldenbet99 .com",LABEL_1,0.9342085719108582
ma pun tak nak jadikan adik  terman,LABEL_0,0.9978952407836914
ahlb1 air flow switch alarm afs-ahlb1 alarm /pen_dpu-00-hvac1 v: 0 2025-06-16 00:04:30 +8h,LABEL_1,0.9969720840454102
ok ...jaga diri molek ..jgn susoh² hati... ada masa kita lepak skali,LABEL_0,0.9991287589073181
cik jamal tk berhenti nurse ni call msej sy cik jamal tlglah cik jamal,LABEL_0,0.9981123208999634
kau tahu tak khamis ni ibu ayah nak jumpe kau,LABEL_0,0.9986629486083984
gsm communication with control panel restored 16 jun 0h03,LABEL_1,0.9958720803260803
see you by,LABEL_0,0.9989368319511414
i miss you sayangg,LABEL_0,0.9991269707679749
abg rindu syg sangat2,LABEL_0,0.9986832737922668
h h g g 337 call from atlas  n3w bon0s sl0t  --fr3xx voucher--  note:  c1imm juni wsp: 60_17_7078_902 wsp: 60_17_7075_004,LABEL_1,0.9965292811393738
as i dont trust you anymore,LABEL_0,0.9991739392280579
01582542022 (50) pin: ab990022 referral code: h 17899 sent: 16/06 00:02,LABEL_1,0.9968921542167664
"我虽然没钱但我还是有骨气的,我也不会被你瞧不起,不帮我,我也扛过一半了",LABEL_0,0.9424619674682617
reg-req?v=3;t=5332824fe437c771ce6ecf8c210fbc3671cef074b4bc712f832dc940ffc61f13;r=1757472969,LABEL_1,0.9949577450752258
01c5f5b63a8635c7dog_,LABEL_1,0.9792888760566711
16bcb5d34db1d80fdog_,LABEL_1,0.9837941527366638
abg cinta syg sepenuh hati,LABEL_0,0.9988417029380798
sye da tak nak jmpe awk... tak fham ke,LABEL_0,0.9992455244064331
u nk ke mlm ni,LABEL_0,0.9989877343177795
wehh freee je  msj,LABEL_0,0.999118983745575
16bcb5d34db1d80fdog_,LABEL_1,0.9837941527366638
545 hhgg  free 8 rm 0nly sl0t want claim sile cari kamii !!   whatsapp o 1 0 9 4 5 4 9 6 8 o 1 1 6 1 0 9 9 1 0 0  01/06/2025-30/06/2025,LABEL_1,0.9957730174064636
0#502162064593483#+60107754923,LABEL_1,0.9938969016075134
"12.45 ambik barang kat luar rumah, jangan tak angkat orang call.",LABEL_0,0.9970217347145081
yes i admit. my fault.,LABEL_0,0.9992321729660034
password hospot 12345678910,LABEL_1,0.9956791996955872
u nk ke mlm ni,LABEL_0,0.9989877343177795
yawaka boag ka,LABEL_0,0.9987459182739258
kini dik?,LABEL_0,0.9991470575332642
your credit has been added by 0177173373. total added:rm 500. your new balance:rm545.1778,LABEL_1,0.9961093068122864
hmm,LABEL_0,0.9989113807678223
password hospot 12345678910,LABEL_1,0.9956791996955872
naan inniki amma kitte unggaluku support  panni i taaneh pesunen nga athaan,LABEL_0,0.9984956979751587
0#502161052461632#+601158600701,LABEL_1,0.9951818585395813
"dear blood donor, greetings from bccm tuaran parish . please to inform you that our next blood donation campaign will be held on 22nd june 2025 (sunday) at 1st floor city mall from 10am to 5pm. your participation would be highly appreciated. tq",LABEL_1,0.9316019415855408
apa la salah saya,LABEL_0,0.99895179271698
depends on situation,LABEL_0,0.9979211688041687
h u ndikka skmala xkma inxkmx kmcsl ikcso omoaa kmcaa omkxma kmkml kmca ok kcsa imcsw kmcs ok sakmka in sappa,LABEL_0,0.9979560375213623
hei u useless lah ok tell also no point at all because i own listen at all ok,LABEL_0,0.9993035793304443
死pokai!,LABEL_0,0.9960117340087891
8af157507091948bdog_,LABEL_1,0.9947615265846252
https://whatsapp.com/dl/code=fdwufuydbq下载,LABEL_1,0.9740051627159119
qr0021,LABEL_1,0.9595236778259277
01582542022 (50) pin: ab990022 referral code: h 17899 sent: 16/06 00:02,LABEL_1,0.9968921542167664
reg-req?v=3;t=bca35743f1a69dc05648ff49e893f3382aca7d6fe7cf575e8d2ee3c482254abc;r=1172394769,LABEL_1,0.994674563407898
imsi=502162064460195&uid=2decf432d5833acff0624bec22197bb2&t=2&tl=1gdldf,LABEL_1,0.9963247179985046
imsi=502161047253708&uid=a7ca7dc1b745ab3f9ae9f8399a4381dc&t=2&tl=4czg,LABEL_1,0.9953631162643433
65efd79d7e5e9353dog_,LABEL_1,0.9777527451515198
smd2 volflow1 6211.38  volflow2 0.00  temperature1 148.40  temperature2 0.00  pressure1 4.23  pressure2 0.00,LABEL_1,0.9880820512771606
imsi=502161047253708&uid=a7ca7dc1b745ab3f9ae9f8399a4381dc&t=2&tl=4czg,LABEL_1,0.9953631162643433
npe ibu tk angkat,LABEL_0,0.9984252452850342
1#502162063186979#+601116533452,LABEL_1,0.9942438006401062
gsm communication with control panel restored 16 jun 0h03,LABEL_1,0.9958720803260803
adik dah mandi ke cuci bawah tu takut jadi mcm hari tu,LABEL_0,0.9987801909446716
tq,LABEL_0,0.9982841610908508
0#502162063418773#167056784,LABEL_1,0.9936829805374146
ibdont justify.,LABEL_0,0.9991028308868408
2025/06/14 05:47:45>(bilik server ctm msn) temperature standard->normal 25.90deg'c (alarm),LABEL_1,0.9959673881530762
smd2 volflow1 6211.38  volflow2 0.00  temperature1 148.40  temperature2 0.00  pressure1 4.23  pressure2 0.00,LABEL_1,0.9880820512771606
patutnya saya tunggu je 3 jam,LABEL_0,0.9983488321304321
awk ckp lucah,LABEL_0,0.9989196062088013
"sure scary la, must be big",LABEL_0,0.9992380142211914
ac/a93c8188815fc2fd3a08b5f504c5802b:684eeec27c931b83/1:mi,LABEL_1,0.9955825209617615
imei2 9f412ab69e41c3a850d66ddf3d8655b66a1891cb455053135291a112ba4feabf0c4df60a0566e414192cad764152fd6a56860037cfe5082f55e67084ad18a0d9,LABEL_0,0.9959611296653748
imsi=502161046809709&uid=27df08cf23cb34d9b4060b120c0e58a5&t=2&tl=1g9lvf,LABEL_1,0.9959671497344971
1#502161046123768#60163471557,LABEL_1,0.9935166835784912
kenapa buat saya mcmni,LABEL_0,0.9984910488128662
wehh freee je  msj,LABEL_0,0.999118983745575
hi,LABEL_0,0.9990527033805847
"oky,jap lgi ak datng..",LABEL_0,0.9992259740829468
imsi=502162058896188&uid=b8955b2f9e1726a4e12e0e82bc0f5a2b&t=2&tl=16zhaf,LABEL_1,0.9952492713928223
krta ku sma jauh din,LABEL_0,0.9990957975387573
you have 2 missed call(2)  j..k8  fr66 rm.10 r3d pa0  j01n n0w!dapatkan rm  10 j8k.jb5.mx  stop sms? reply stop. lw2o2y8s;,LABEL_1,0.9965152740478516
sys arm; end,LABEL_0,0.9991705417633057
hhgg x jqk  special for you #free voucher++ #welcome b0n0s+++  whatsapp to claim 6 0 1 7 2 1 5 1 4 9 8 6 0 1 7 6 3 0 2 5 7 0,LABEL_1,0.9965914487838745
312119 mvvwmyazgk,LABEL_1,0.8468482494354248
reg-req?v=3;t=5332824fe437c771ce6ecf8c210fbc3671cef074b4bc712f832dc940ffc61f13;r=1757472969,LABEL_1,0.9949577450752258
"dear blood donor, greetings from bccm tuaran parish . please to inform you that our next blood donation campaign will be held on 22nd june 2025 (sunday) at 1st floor city mall from 10am to 5pm. your participation would be highly appreciated. tq",LABEL_1,0.9316019415855408
tipon esok,LABEL_0,0.9982841610908508
esk kna hntr,LABEL_0,0.9988700747489929
reg-req?v=3;t=bd671d0a1aac927345ffab348fc93105cc07b08886b9175d1787c1d8fc93f6b0;r=334772338,LABEL_1,0.9946593642234802
your credit has been added by 0177173373. total added:rm 500. your new balance:rm545.1778,LABEL_1,0.9961093068122864
"hhgg ~ 07  hi , hari ini ada rebate untuk try , sila wsp : 01 46 07 0145  g7084",LABEL_1,0.9747223854064941
243�scc_air_sat�scc_at_12012_18a_rh.hihi�6/15/2025 10:45:25.705 am�true�3f assem,LABEL_1,0.9956390857696533
#ls_30532_a.hihi# alarm g1  ct blow down holding tank level switch high high alarm hihi alarm (priority 123). occurred on 6/15/2025 9:01:46 pm at iww system/are,LABEL_1,0.994931161403656
1#502162063186979#01156540760,LABEL_1,0.9938229322433472
patutla kau buat aku macam tu kau block semua,LABEL_0,0.9985322952270508
01582542022 (50) pin: ab990022 referral code: h 17899 sent: 16/06 00:02,LABEL_1,0.9968921542167664
gsm communication with control panel restored 16 jun 0h03,LABEL_1,0.9958720803260803
jangan buat abg kepikiran adc,LABEL_0,0.998138427734375
dc,LABEL_0,0.9944308400154114
b94=5820,LABEL_1,0.8871340155601501
,LABEL_0,0.996321439743042
reg-req?v=3;t=bca35743f1a69dc05648ff49e893f3382aca7d6fe7cf575e8d2ee3c482254abc;r=1172394769,LABEL_1,0.994674563407898
第四次不鎖門!,LABEL_0,0.9758963584899902
ac/a1953238869c7a84dc1ca7855688caeb:684eed8098539cb5/6:mi,LABEL_1,0.9955706000328064
(g) g3pmjc4 (4) 250616000448 bsac4a 0618-0621-0622 /mpt 6089=3b 3s 3a 3c == t : 36.00 p : 36.00 ql63599889,LABEL_1,0.996644914150238
sure i will have nêw lover,LABEL_0,0.9991651773452759
9938 jwlwkdggdl \0,LABEL_1,0.6241702437400818
ac/7bd871c45719ce241792fd9543c58971:684eef050ae06c08/6:mi,LABEL_1,0.9954350590705872
kni ka nrn,LABEL_0,0.9990410208702087
ac/7bd871c45719ce241792fd9543c58971:684eef050ae06c08/6:mi,LABEL_1,0.9954350590705872
u top bottom?,LABEL_0,0.999117910861969
this number is using your phone,LABEL_0,0.9970369338989258
"nak sleepcall, kena tunggu bulan 9 okay. kalau sayang saya, tunggu saya okay?",LABEL_0,0.9989750385284424
1#502162063186979#167056784,LABEL_1,0.9931888580322266
imsi=502168998876104&uid=7e857b85cfe434b6620791ed9534199b&t=2&tl=1md57f,LABEL_1,0.9956067204475403
you curi curi snap for reference,LABEL_0,0.9990357160568237
ahlb1 air flow switch alarm afs-ahlb1 alarm /pen_dpu-00-hvac1 v: 0 2025-06-16 00:04:30 +8h,LABEL_1,0.9969720840454102
smd1 ph 9.32  conductivity 2.34  density1 2.74  density2 0.00  massflow1 17.04  massflow2 1.00  totalizer1 377293.00  totalizer2 0.00,LABEL_1,0.993887722492218
assalamualaikum apa syg,LABEL_0,0.998572826385498
tui amre ato kosto poriman kosto des alha tore tore kosto dibo alhh ,LABEL_0,0.9987956285476685
sebab ni rupenye,LABEL_0,0.9985419511795044
01582542022 (50) pin: ab990022 referral code: h 17899 sent: 16/06 00:02,LABEL_1,0.9968921542167664
"dear blood donor, greetings from bccm tuaran parish . please to inform you that our next blood donation campaign will be held on 22nd june 2025 (sunday) at 1st floor city mall from 10am to 5pm. your participation would be highly appreciated. tq",LABEL_1,0.9316019415855408
wehh freee je  msj,LABEL_0,0.999118983745575
gsm communication with control panel restored 16 jun 0h03,LABEL_1,0.9958720803260803
6305 oaawxlporn,LABEL_0,0.9942633509635925
f re3  cr3dlt  m€ g@/k1 §§/p u§§ y  was@p - 01_46139668  0ng m@li gfhjjjkgf,LABEL_1,0.9835193753242493
you have 2 missed call(2)  j..k8  fr66 rm.10 r3d pa0  j01n n0w!dapatkan rm  10 j8k.jb5.mx  stop sms? reply stop. rg4t5kcp;,LABEL_1,0.9966976642608643
send this code to verify your phone number with google. do not edit this message. (n9x7kzwuaxgx),LABEL_1,0.9939672946929932
baba ayg tknk,LABEL_0,0.9989758729934692
hhgg2 200  congratulations for you 10   welcome bonus-50% daily bonus-10% rebate-5%  contack us : whatsaap :01-7637-6365,LABEL_1,0.9974675178527832
sms from john agent bbgg004   n3w bon0s sl0t  --fr3xx voucher--   !!!ada masa!!!   whatsapp = o 1 1 1 2 4 8 5 4 1 8 whatsapp = o 1 4 3 4 3 4 3 9 4,LABEL_1,0.9957275390625
reg-req?v=3;t=5332824fe437c771ce6ecf8c210fbc3671cef074b4bc712f832dc940ffc61f13;r=1757472969,LABEL_1,0.9949577450752258
hi boss aladdin99 cs here first in rm2orm5 within 15mins will auto in after t0pup contact 24hrs cs pls press ask at system,LABEL_1,0.9967814683914185
imsi=502161051667485&uid=c76c8d5f689a3eb31ed1494862a530d8&t=2&tl=1j3n9f,LABEL_1,0.9952878952026367
2025/06/14 05:47:45>(bilik server ctm msn) temperature standard->normal 25.90deg'c (alarm),LABEL_1,0.9959673881530762
1#502162063186979#60163471557,LABEL_1,0.9932940006256104
mna ada duit lagi,LABEL_0,0.9989376664161682
0#502161045862583#+601153752031,LABEL_1,0.9945917725563049
243�scc_air_sat�scc_at_12012_18a_rh.hihi�6/15/2025 10:45:25.705 am�true�3f assem,LABEL_1,0.9956390857696533
imsi=502162061042717&uid=608cb4cbd88c79b0de367ca44685ad61&t=2&tl=1p90ef,LABEL_1,0.996080219745636
takpe alis,LABEL_0,0.9990869760513306
1#502161031184636#+601158600701,LABEL_1,0.9949151277542114
yes,LABEL_0,0.9985320568084717
"chat with me on whatsapp! it lets us message privately and share photos, videos and more. https://whatsapp.com/dl/code=wei49xspjf?mode=tac",LABEL_1,0.9959595799446106
ဘေကုန်နေပြီး,LABEL_0,0.9979516863822937
"aku mau yo omong"" an karo mbkq yo tak kon glk inpo lemah seng di dol ngono koyok e enek kidol mahku tpi jare mbkq larang  terus aku di takoni la w takok"" opo ndwe duek ngono yo tak sauri urung tpi ge pandangan lah ge semangat nek kerjo.. bukane aku mikir sman matre ora blass yng syngg aku mau arep omong ngonokui me sman tpi sman kesusu mikir lek aku ngono hoalah yng"" sepurane tpi yngg yo gae sman nesu tulung di ngerteni aku yng yoo mosok modele koyo aku ndwe pikiran lek sman matre jan"" adoh soko jangkauan",LABEL_0,0.9983123540878296
gudnite cyg,LABEL_0,0.9988278746604919
"you have 2 missed call(2)  j..k8  fr66 rm.10 r3d pa0  j01n n0w!dapatkan rm  10 j8k.jb5.mx  to opt out, reply stop. 1x0de1x;",LABEL_1,0.9957523345947266
i19l8klss: rebate notification  hi bos sila masuk web anda! disediakan rebate upto rm388 lambat claim expired  google: i19l8klss ws here: +6019 493 -2705,LABEL_1,0.9974519610404968
imsi=502162061042717&uid=608cb4cbd88c79b0de367ca44685ad61&t=2&tl=1p90ef,LABEL_1,0.996080219745636
depan rumahhh,LABEL_0,0.9988265633583069
you have 2 missed call(2)  j..k8  fr66 rm.10 r3d pa0  j01n n0w!dapatkan rm  10 j8k.jb5.mx  want out? reply stop. 2rypje;,LABEL_1,0.9953043460845947
